date,New_Cases,New_Recovered,New_Deaths,Province,Population
2020-04-20,0,1,1,Kepulauan Riau,1929400
2020-04-20,0,9,1,Sulawesi Selatan,9426885
2020-04-21,0,0,0,Aceh,5247257
2020-04-21,0,0,0,Maluku,1847097
2020-04-21,0,0,0,Maluku Utara,1307803
2020-04-21,0,0,0,Nusa Tenggara Timur,5411321
2020-04-21,0,0,0,Papua Barat,1140701
2020-04-21,0,0,0,Sulawesi Utara,2641884
2020-04-21,0,0,0,Sulawesi Tenggara,2635461
2020-04-21,0,0,0,Sulawesi Barat,1559984
2020-04-21,0,0,0,Sumatera Selatan,8217551
2020-04-21,0,1,0,Sulawesi Tengah,2955567
2020-04-21,0,6,4,Banten,10722374
2020-04-22,0,0,0,Aceh,5247257
2020-04-22,0,0,0,Kepulauan Bangka Belitung,1379767
2020-04-22,0,0,0,Bengkulu,1999539
2020-04-22,0,0,0,Gorontalo,1180651
2020-04-22,0,0,0,Jambi,3493357
2020-04-22,0,0,0,Kepulauan Riau,1929400
2020-04-22,0,0,0,Kalimantan Utara,648407
2020-04-22,0,1,0,Lampung,9095591
2020-04-22,0,0,0,Maluku,1847097
2020-04-22,0,0,0,Nusa Tenggara Timur,5411321
2020-04-22,0,0,0,Riau,6074100
2020-04-22,0,0,0,Sulawesi Utara,2641884
2020-04-22,0,0,0,Sulawesi Tenggara,2635461
2020-04-22,0,0,0,Sumatera Selatan,8217551
2020-04-23,0,0,0,Bengkulu,1999539
2020-04-23,0,0,0,Gorontalo,1180651
2020-04-23,0,0,0,Kalimantan Utara,648407
2020-04-23,0,0,0,Maluku,1847097
2020-04-23,0,0,0,Nusa Tenggara Timur,5411321
2020-04-23,0,0,0,Sulawesi Tenggara,2635461
2020-04-23,0,0,0,Sulawesi Barat,1559984
2020-04-23,0,0,0,Sulawesi Tengah,2955567
2020-04-23,0,0,1,Aceh,5247257
2020-04-24,0,0,0,Kepulauan Bangka Belitung,1379767
2020-04-24,0,0,0,Bengkulu,1999539
2020-04-24,0,0,0,Kalimantan Barat,5422814
2020-04-24,0,0,0,Kepulauan Riau,1929400
2020-04-24,0,0,0,Kalimantan Utara,648407
2020-04-24,0,0,0,Lampung,9095591
2020-04-24,0,1,0,Maluku,1847097
2020-04-24,0,0,0,Maluku Utara,1307803
2020-04-24,0,1,0,Nusa Tenggara Timur,5411321
2020-04-24,0,1,0,Riau,6074100
2020-04-25,0,0,0,Kepulauan Bangka Belitung,1379767
2020-04-25,0,0,0,Bengkulu,1999539
2020-04-25,0,2,0,Kepulauan Riau,1929400
2020-04-25,0,1,0,Lampung,9095591
2020-04-25,0,1,0,Maluku Utara,1307803
2020-04-25,0,0,0,Nusa Tenggara Timur,5411321
2020-04-25,0,0,0,Papua,4340348
2020-04-25,0,0,0,Sulawesi Utara,2641884
2020-04-25,0,0,0,Sulawesi Tenggara,2635461
2020-04-26,0,0,0,Aceh,5247257
2020-04-26,0,0,0,Bengkulu,1999539
2020-04-26,0,0,0,Gorontalo,1180651
2020-04-26,0,0,0,Kalimantan Barat,5422814
2020-04-26,0,1,0,Kalimantan Selatan,4023049
2020-04-26,0,0,0,Maluku,1847097
2020-04-26,0,0,0,Nusa Tenggara Timur,5411321
2020-04-26,0,0,0,Papua Barat,1140701
2020-04-26,0,0,0,Sulawesi Barat,1559984
2020-04-26,0,1,0,Sulawesi Tengah,2955567
2020-04-26,0,1,4,Banten,10722374
2020-04-27,0,1,0,Aceh,5247257
2020-04-27,0,0,0,Kepulauan Bangka Belitung,1379767
2020-04-27,0,0,0,Bengkulu,1999539
2020-04-27,0,0,0,Gorontalo,1180651
2020-04-27,0,0,0,Jambi,3493357
2020-04-27,0,0,0,Kalimantan Barat,5422814
2020-04-27,0,1,0,Lampung,9095591
2020-04-27,0,0,0,Maluku,1847097
2020-04-27,0,0,0,Maluku Utara,1307803
2020-04-27,0,0,0,Nusa Tenggara Timur,5411321
2020-04-27,0,0,0,Papua Barat,1140701
2020-04-27,0,1,0,Riau,6074100
2020-04-27,0,0,0,Sulawesi Utara,2641884
2020-04-27,0,0,0,Sulawesi Tenggara,2635461
2020-04-27,0,7,0,Sulawesi Selatan,9426885
2020-04-27,0,0,0,Sulawesi Barat,1559984
2020-04-27,0,4,0,Sumatera Selatan,8217551
2020-04-27,0,0,0,Sulawesi Tengah,2955567
2020-04-27,0,7,0,Sumatera Utara,14874889
2020-04-28,0,1,0,Aceh,5247257
2020-04-28,0,0,0,Kepulauan Bangka Belitung,1379767
2020-04-28,0,0,0,Jambi,3493357
2020-04-28,0,0,0,Kalimantan Barat,5422814
2020-04-28,0,1,0,Maluku Utara,1307803
2020-04-28,0,0,0,Nusa Tenggara Timur,5411321
2020-04-28,0,0,0,Sulawesi Tenggara,2635461
2020-04-28,0,0,1,Bengkulu,1999539
2020-04-28,0,4,1,Kalimantan Selatan,4023049
2020-04-28,0,0,1,Sumatera Utara,14874889
2020-04-29,0,1,0,Aceh,5247257
2020-04-29,0,7,0,Bali,4216171
2020-04-29,0,0,0,Kepulauan Bangka Belitung,1379767
2020-04-29,0,11,0,Banten,10722374
2020-04-29,0,0,0,Gorontalo,1180651
2020-04-29,0,0,0,Jambi,3493357
2020-04-29,0,4,0,Kepulauan Riau,1929400
2020-04-29,0,2,0,Kalimantan Utara,648407
2020-04-29,0,0,0,Maluku Utara,1307803
2020-04-29,0,0,0,Nusa Tenggara Timur,5411321
2020-04-29,0,0,0,Papua Barat,1140701
2020-04-30,0,2,0,Kepulauan Bangka Belitung,1379767
2020-04-30,0,0,0,Bengkulu,1999539
2020-04-30,0,0,0,Gorontalo,1180651
2020-04-30,0,0,0,Jambi,3493357
2020-04-30,0,0,0,Kalimantan Barat,5422814
2020-04-30,0,0,0,Kepulauan Riau,1929400
2020-04-30,0,7,0,Lampung,9095591
2020-04-30,0,0,0,Maluku,1847097
2020-04-30,0,0,0,Nusa Tenggara Barat,5270247
2020-04-30,0,0,0,Papua Barat,1140701
2020-04-30,0,0,0,Sulawesi Tengah,2955567
2020-05-01,0,0,0,Bengkulu,1999539
2020-05-01,0,0,0,Gorontalo,1180651
2020-05-01,0,0,0,Jambi,3493357
2020-05-01,0,23,0,Kepulauan Riau,1929400
2020-05-01,0,0,0,Maluku,1847097
2020-05-01,0,0,0,Nusa Tenggara Timur,5411321
2020-05-01,0,0,0,Sulawesi Utara,2641884
2020-05-01,0,1,0,Sulawesi Tenggara,2635461
2020-05-01,0,3,0,Sulawesi Tengah,2955567
2020-05-01,0,0,0,Sumatera Utara,14874889
2020-05-02,0,0,0,Aceh,5247257
2020-05-02,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-02,0,0,0,Bengkulu,1999539
2020-05-02,0,0,0,Gorontalo,1180651
2020-05-02,0,0,0,Jambi,3493357
2020-05-02,0,11,0,Kepulauan Riau,1929400
2020-05-02,0,0,0,Kalimantan Selatan,4023049
2020-05-02,0,0,0,Lampung,9095591
2020-05-02,0,0,0,Maluku,1847097
2020-05-02,0,0,0,Maluku Utara,1307803
2020-05-02,0,0,0,Nusa Tenggara Timur,5411321
2020-05-02,0,3,0,Sulawesi Utara,2641884
2020-05-02,0,0,0,Sumatera Utara,14874889
2020-05-02,0,0,2,Sumatera Selatan,8217551
2020-05-03,0,0,0,Bengkulu,1999539
2020-05-03,0,0,0,Gorontalo,1180651
2020-05-03,0,0,0,Kalimantan Tengah,2570289
2020-05-03,0,0,0,Kalimantan Utara,648407
2020-05-03,0,0,0,Lampung,9095591
2020-05-03,0,0,0,Maluku,1847097
2020-05-03,0,0,0,Papua,4340348
2020-05-03,0,0,0,Papua Barat,1140701
2020-05-03,0,0,0,Sulawesi Utara,2641884
2020-05-03,0,0,0,Sulawesi Barat,1559984
2020-05-03,0,0,0,Sulawesi Tengah,2955567
2020-05-03,0,0,1,Sulawesi Tenggara,2635461
2020-05-04,0,0,0,Aceh,5247257
2020-05-04,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-04,0,0,0,Bengkulu,1999539
2020-05-04,0,0,0,Gorontalo,1180651
2020-05-04,0,0,0,Jambi,3493357
2020-05-04,0,1,0,Kepulauan Riau,1929400
2020-05-04,0,0,0,Maluku,1847097
2020-05-04,0,0,0,Maluku Utara,1307803
2020-05-04,0,0,0,Nusa Tenggara Barat,5270247
2020-05-04,0,0,0,Nusa Tenggara Timur,5411321
2020-05-04,0,0,0,Papua,4340348
2020-05-04,0,0,0,Papua Barat,1140701
2020-05-04,0,0,0,Sulawesi Utara,2641884
2020-05-04,0,0,0,Sulawesi Tenggara,2635461
2020-05-04,0,0,0,Sulawesi Barat,1559984
2020-05-04,0,0,0,Sulawesi Tengah,2955567
2020-05-04,0,4,0,Daerah Istimewa Yogyakarta,3631015
2020-05-04,0,7,1,Sumatera Selatan,8217551
2020-05-05,0,0,0,Aceh,5247257
2020-05-05,0,0,0,Bengkulu,1999539
2020-05-05,0,4,0,Gorontalo,1180651
2020-05-05,0,0,0,Kalimantan Barat,5422814
2020-05-05,0,0,0,Maluku,1847097
2020-05-05,0,0,0,Maluku Utara,1307803
2020-05-05,0,0,0,Sulawesi Utara,2641884
2020-05-06,0,3,0,Bali,4216171
2020-05-06,0,2,0,Kepulauan Bangka Belitung,1379767
2020-05-06,0,1,0,Gorontalo,1180651
2020-05-06,0,0,0,Kalimantan Utara,648407
2020-05-06,0,0,0,Maluku Utara,1307803
2020-05-06,0,0,0,Nusa Tenggara Timur,5411321
2020-05-06,0,0,0,Riau,6074100
2020-05-06,0,0,0,Sulawesi Utara,2641884
2020-05-06,0,0,0,Sulawesi Tenggara,2635461
2020-05-06,0,0,0,Sulawesi Barat,1559984
2020-05-06,0,0,0,Sulawesi Tengah,2955567
2020-05-06,0,0,2,Maluku,1847097
2020-05-07,0,0,0,Aceh,5247257
2020-05-07,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-07,0,0,0,Bengkulu,1999539
2020-05-07,0,3,0,Banten,10722374
2020-05-07,0,0,0,Jambi,3493357
2020-05-07,0,0,0,Kalimantan Timur,3552191
2020-05-07,0,4,0,Kepulauan Riau,1929400
2020-05-07,0,0,0,Kalimantan Utara,648407
2020-05-07,0,0,0,Lampung,9095591
2020-05-07,0,0,0,Maluku,1847097
2020-05-07,0,0,0,Maluku Utara,1307803
2020-05-07,0,0,0,Nusa Tenggara Timur,5411321
2020-05-07,0,0,0,Papua Barat,1140701
2020-05-07,0,0,0,Sulawesi Utara,2641884
2020-05-07,0,0,0,Sulawesi Tenggara,2635461
2020-05-07,0,0,0,Sulawesi Barat,1559984
2020-05-08,0,3,0,Aceh,5247257
2020-05-08,0,1,0,Kepulauan Bangka Belitung,1379767
2020-05-08,0,0,0,Bengkulu,1999539
2020-05-08,0,3,0,Gorontalo,1180651
2020-05-08,0,0,0,Jambi,3493357
2020-05-08,0,0,0,Kalimantan Barat,5422814
2020-05-08,0,1,0,Kalimantan Tengah,2570289
2020-05-08,0,0,0,Kalimantan Utara,648407
2020-05-08,0,3,0,Maluku Utara,1307803
2020-05-08,0,0,0,Nusa Tenggara Timur,5411321
2020-05-08,0,0,0,Papua Barat,1140701
2020-05-08,0,0,0,Sulawesi Tengah,2955567
2020-05-08,0,0,1,Sumatera Selatan,8217551
2020-05-09,0,0,0,Aceh,5247257
2020-05-09,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-09,0,0,0,Gorontalo,1180651
2020-05-09,0,0,0,Kalimantan Utara,648407
2020-05-09,0,0,0,Lampung,9095591
2020-05-09,0,0,0,Maluku,1847097
2020-05-09,0,0,0,Nusa Tenggara Timur,5411321
2020-05-09,0,0,0,Papua Barat,1140701
2020-05-09,0,0,0,Sulawesi Tengah,2955567
2020-05-10,0,0,0,Aceh,5247257
2020-05-10,0,0,0,Bengkulu,1999539
2020-05-10,0,1,0,Gorontalo,1180651
2020-05-10,0,1,0,Kepulauan Riau,1929400
2020-05-10,0,1,0,Kalimantan Utara,648407
2020-05-10,0,1,0,Maluku,1847097
2020-05-10,0,0,0,Maluku Utara,1307803
2020-05-10,0,5,0,Nusa Tenggara Barat,5270247
2020-05-10,0,0,0,Sulawesi Barat,1559984
2020-05-10,0,0,0,Sumatera Utara,14874889
2020-05-10,0,0,1,Lampung,9095591
2020-05-10,0,9,3,Sumatera Selatan,8217551
2020-05-11,0,1,0,Aceh,5247257
2020-05-11,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-11,0,0,0,Bengkulu,1999539
2020-05-11,0,0,0,Gorontalo,1180651
2020-05-11,0,0,0,Kalimantan Barat,5422814
2020-05-11,0,0,0,Kalimantan Selatan,4023049
2020-05-11,0,0,0,Maluku Utara,1307803
2020-05-11,0,0,0,Nusa Tenggara Timur,5411321
2020-05-11,0,0,0,Papua,4340348
2020-05-11,0,0,0,Papua Barat,1140701
2020-05-11,0,0,0,Sulawesi Utara,2641884
2020-05-11,0,11,0,Sumatera Barat,5519245
2020-05-11,0,0,0,Sulawesi Tenggara,2635461
2020-05-11,0,0,0,Sulawesi Barat,1559984
2020-05-11,0,0,0,Sumatera Selatan,8217551
2020-05-11,0,1,0,Sulawesi Tengah,2955567
2020-05-11,0,0,1,Lampung,9095591
2020-05-11,0,11,1,Sulawesi Selatan,9426885
2020-05-11,0,4,2,Maluku,1847097
2020-05-12,0,0,0,Aceh,5247257
2020-05-12,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-12,0,0,0,Gorontalo,1180651
2020-05-12,0,0,0,Jambi,3493357
2020-05-12,0,5,0,Kalimantan Utara,648407
2020-05-12,0,0,0,Lampung,9095591
2020-05-12,0,0,0,Maluku Utara,1307803
2020-05-12,0,0,0,Papua Barat,1140701
2020-05-12,0,0,0,Sulawesi Tenggara,2635461
2020-05-13,0,1,0,Aceh,5247257
2020-05-13,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-13,0,0,0,Bengkulu,1999539
2020-05-13,0,1,0,Gorontalo,1180651
2020-05-13,0,0,0,Jambi,3493357
2020-05-13,0,0,0,Lampung,9095591
2020-05-13,0,0,0,Maluku,1847097
2020-05-13,0,0,0,Papua Barat,1140701
2020-05-14,0,0,0,Aceh,5247257
2020-05-14,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-14,0,0,0,Kalimantan Barat,5422814
2020-05-14,0,0,0,Kepulauan Riau,1929400
2020-05-14,0,2,0,Kalimantan Utara,648407
2020-05-14,0,0,0,Lampung,9095591
2020-05-14,0,0,0,Sulawesi Tenggara,2635461
2020-05-15,0,0,0,Aceh,5247257
2020-05-15,0,17,0,Kepulauan Bangka Belitung,1379767
2020-05-15,0,0,0,Kalimantan Barat,5422814
2020-05-15,0,0,0,Maluku,1847097
2020-05-15,0,0,0,Nusa Tenggara Timur,5411321
2020-05-15,0,0,0,Papua Barat,1140701
2020-05-15,0,2,0,Sulawesi Barat,1559984
2020-05-15,0,0,0,Sumatera Utara,14874889
2020-05-15,0,2,1,Lampung,9095591
2020-05-16,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-16,0,9,0,Banten,10722374
2020-05-16,0,0,0,Kalimantan Tengah,2570289
2020-05-16,0,2,0,Lampung,9095591
2020-05-16,0,0,0,Maluku,1847097
2020-05-16,0,7,0,Riau,6074100
2020-05-16,0,0,0,Sumatera Selatan,8217551
2020-05-16,0,0,0,Sumatera Utara,14874889
2020-05-17,0,0,0,Aceh,5247257
2020-05-17,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-17,0,0,0,Kalimantan Tengah,2570289
2020-05-17,0,0,0,Sulawesi Barat,1559984
2020-05-17,0,0,1,Kepulauan Riau,1929400
2020-05-17,0,0,4,Sulawesi Utara,2641884
2020-05-18,0,0,0,Aceh,5247257
2020-05-18,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-18,0,8,0,Kalimantan Barat,5422814
2020-05-18,0,0,0,Kalimantan Tengah,2570289
2020-05-18,0,5,0,Kalimantan Utara,648407
2020-05-18,0,0,0,Papua,4340348
2020-05-18,0,0,0,Papua Barat,1140701
2020-05-18,0,1,0,Sulawesi Tenggara,2635461
2020-05-18,0,0,0,Sulawesi Barat,1559984
2020-05-18,0,2,0,Sulawesi Tengah,2955567
2020-05-19,0,0,0,Aceh,5247257
2020-05-19,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-19,0,0,0,Gorontalo,1180651
2020-05-19,0,0,0,Kalimantan Barat,5422814
2020-05-19,0,0,0,Maluku,1847097
2020-05-19,0,0,0,Nusa Tenggara Barat,5270247
2020-05-19,0,0,0,Papua Barat,1140701
2020-05-19,0,0,0,Sulawesi Tengah,2955567
2020-05-20,0,0,0,Aceh,5247257
2020-05-20,0,6,0,Bengkulu,1999539
2020-05-20,0,1,0,Gorontalo,1180651
2020-05-20,0,0,0,Kalimantan Barat,5422814
2020-05-20,0,0,0,Kepulauan Riau,1929400
2020-05-20,0,0,0,Kalimantan Utara,648407
2020-05-20,0,0,0,Sulawesi Tenggara,2635461
2020-05-20,0,0,0,Sulawesi Tengah,2955567
2020-05-21,0,0,0,Aceh,5247257
2020-05-21,0,2,0,Jambi,3493357
2020-05-21,0,0,0,Kepulauan Riau,1929400
2020-05-21,0,0,0,Sulawesi Tenggara,2635461
2020-05-22,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-22,0,0,0,Bengkulu,1999539
2020-05-22,0,0,0,Nusa Tenggara Timur,5411321
2020-05-22,0,1,0,Sulawesi Barat,1559984
2020-05-23,0,1,0,Aceh,5247257
2020-05-23,0,0,0,Bengkulu,1999539
2020-05-23,0,6,0,Banten,10722374
2020-05-23,0,5,0,Jambi,3493357
2020-05-23,0,0,0,Kalimantan Utara,648407
2020-05-23,0,4,0,Lampung,9095591
2020-05-23,0,0,0,Maluku,1847097
2020-05-23,0,0,0,Maluku Utara,1307803
2020-05-23,0,0,0,Nusa Tenggara Timur,5411321
2020-05-23,0,1,0,Sulawesi Barat,1559984
2020-05-24,0,0,0,Aceh,5247257
2020-05-24,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-24,0,0,0,Bengkulu,1999539
2020-05-24,0,0,0,Kalimantan Barat,5422814
2020-05-24,0,0,0,Nusa Tenggara Timur,5411321
2020-05-24,0,0,0,Sulawesi Tenggara,2635461
2020-05-24,0,0,0,Sulawesi Barat,1559984
2020-05-24,0,9,0,Sulawesi Tengah,2955567
2020-05-25,0,0,0,Aceh,5247257
2020-05-25,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-25,0,0,0,Bengkulu,1999539
2020-05-25,0,6,0,Banten,10722374
2020-05-25,0,0,0,Gorontalo,1180651
2020-05-25,0,0,0,Kepulauan Riau,1929400
2020-05-25,0,7,0,Kalimantan Utara,648407
2020-05-25,0,31,0,Nusa Tenggara Barat,5270247
2020-05-25,0,3,0,Papua Barat,1140701
2020-05-25,0,1,0,Riau,6074100
2020-05-25,0,5,0,Sumatera Barat,5519245
2020-05-25,0,0,0,Sulawesi Tenggara,2635461
2020-05-25,0,0,0,Sulawesi Barat,1559984
2020-05-25,0,0,0,Sulawesi Tengah,2955567
2020-05-25,0,1,0,Daerah Istimewa Yogyakarta,3631015
2020-05-26,0,0,0,Aceh,5247257
2020-05-26,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-26,0,0,0,Gorontalo,1180651
2020-05-26,0,0,0,Jambi,3493357
2020-05-26,0,2,0,Lampung,9095591
2020-05-26,0,0,0,Maluku,1847097
2020-05-26,0,0,0,Papua,4340348
2020-05-26,0,9,0,Riau,6074100
2020-05-26,0,49,0,Sulawesi Tenggara,2635461
2020-05-26,0,2,0,Sulawesi Tengah,2955567
2020-05-26,0,0,0,Sumatera Utara,14874889
2020-05-26,0,4,0,Daerah Istimewa Yogyakarta,3631015
2020-05-26,0,2,1,Bengkulu,1999539
2020-05-26,0,1,1,Kepulauan Riau,1929400
2020-05-26,0,3,1,Kalimantan Utara,648407
2020-05-27,0,0,0,Aceh,5247257
2020-05-27,0,8,0,Bengkulu,1999539
2020-05-27,0,0,0,Jambi,3493357
2020-05-27,0,2,0,Nusa Tenggara Timur,5411321
2020-05-27,0,1,0,Papua Barat,1140701
2020-05-27,0,0,0,Riau,6074100
2020-05-27,0,2,0,Sulawesi Tengah,2955567
2020-05-28,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-28,0,0,0,Jambi,3493357
2020-05-28,0,1,0,Kalimantan Utara,648407
2020-05-28,0,0,0,Lampung,9095591
2020-05-28,0,0,0,Nusa Tenggara Timur,5411321
2020-05-28,0,3,0,Riau,6074100
2020-05-28,0,2,0,Sulawesi Barat,1559984
2020-05-28,0,8,0,Daerah Istimewa Yogyakarta,3631015
2020-05-29,0,0,0,Aceh,5247257
2020-05-29,0,0,0,Kepulauan Bangka Belitung,1379767
2020-05-29,0,0,0,Jambi,3493357
2020-05-29,0,3,0,Kalimantan Barat,5422814
2020-05-29,0,2,0,Kalimantan Utara,648407
2020-05-29,0,6,0,Sumatera Barat,5519245
2020-05-29,0,0,0,Sulawesi Barat,1559984
2020-05-29,0,0,0,Sulawesi Tengah,2955567
2020-05-30,0,0,0,Aceh,5247257
2020-05-30,0,0,0,Jambi,3493357
2020-05-30,0,0,0,Kalimantan Barat,5422814
2020-05-30,0,0,0,Kalimantan Utara,648407
2020-05-30,0,1,0,Maluku,1847097
2020-05-30,0,1,0,Riau,6074100
2020-05-30,0,0,0,Sulawesi Tenggara,2635461
2020-05-30,0,0,0,Sulawesi Barat,1559984
2020-05-30,0,0,0,Sulawesi Tengah,2955567
2020-05-31,0,0,0,Aceh,5247257
2020-05-31,0,0,0,Jambi,3493357
2020-05-31,0,0,0,Kalimantan Utara,648407
2020-05-31,0,3,0,Riau,6074100
2020-05-31,0,0,1,Kepulauan Riau,1929400
2020-06-01,0,0,0,Aceh,5247257
2020-06-01,0,0,0,Kepulauan Bangka Belitung,1379767
2020-06-01,0,3,0,Bengkulu,1999539
2020-06-01,0,0,0,Gorontalo,1180651
2020-06-01,0,5,0,Jambi,3493357
2020-06-01,0,0,0,Kepulauan Riau,1929400
2020-06-01,0,8,0,Kalimantan Utara,648407
2020-06-01,0,0,0,Maluku,1847097
2020-06-01,0,0,0,Papua Barat,1140701
2020-06-01,0,1,0,Riau,6074100
2020-06-01,0,2,0,Sumatera Barat,5519245
2020-06-01,0,0,0,Sulawesi Tenggara,2635461
2020-06-01,0,0,0,Sulawesi Barat,1559984
2020-06-01,0,0,0,Sulawesi Tengah,2955567
2020-06-01,0,1,1,Sulawesi Utara,2641884
2020-06-02,0,0,0,Aceh,5247257
2020-06-02,0,0,0,Jambi,3493357
2020-06-02,0,0,0,Kalimantan Barat,5422814
2020-06-02,0,2,0,Kalimantan Utara,648407
2020-06-02,0,6,0,Lampung,9095591
2020-06-02,0,19,0,Maluku,1847097
2020-06-02,0,0,0,Nusa Tenggara Timur,5411321
2020-06-02,0,3,0,Riau,6074100
2020-06-02,0,3,0,Sulawesi Tenggara,2635461
2020-06-02,0,8,0,Sulawesi Barat,1559984
2020-06-02,0,0,0,Sulawesi Tengah,2955567
2020-06-02,0,1,0,Daerah Istimewa Yogyakarta,3631015
2020-06-03,0,1,0,Aceh,5247257
2020-06-03,0,0,0,Bengkulu,1999539
2020-06-03,0,7,0,Jambi,3493357
2020-06-03,0,1,0,Kepulauan Riau,1929400
2020-06-03,0,7,0,Kalimantan Utara,648407
2020-06-03,0,4,0,Lampung,9095591
2020-06-03,0,0,0,Papua Barat,1140701
2020-06-03,0,4,0,Riau,6074100
2020-06-03,0,0,0,Sulawesi Barat,1559984
2020-06-03,0,1,0,Daerah Istimewa Yogyakarta,3631015
2020-06-04,0,0,0,Aceh,5247257
2020-06-04,0,0,0,Bengkulu,1999539
2020-06-04,0,15,0,Kalimantan Barat,5422814
2020-06-04,0,0,0,Kalimantan Utara,648407
2020-06-04,0,7,0,Maluku,1847097
2020-06-04,0,0,0,Nusa Tenggara Timur,5411321
2020-06-04,0,2,0,Riau,6074100
2020-06-04,0,0,0,Sulawesi Barat,1559984
2020-06-04,0,6,0,Sulawesi Tengah,2955567
2020-06-04,0,3,0,Daerah Istimewa Yogyakarta,3631015
2020-06-05,0,0,0,Aceh,5247257
2020-06-05,0,4,0,Gorontalo,1180651
2020-06-05,0,0,0,Nusa Tenggara Timur,5411321
2020-06-05,0,2,0,Riau,6074100
2020-06-05,0,1,0,Sulawesi Barat,1559984
2020-06-05,0,0,1,Bengkulu,1999539
2020-06-06,0,0,0,Aceh,5247257
2020-06-06,0,12,0,Bengkulu,1999539
2020-06-06,0,0,0,Nusa Tenggara Timur,5411321
2020-06-06,0,3,0,Sulawesi Tenggara,2635461
2020-06-06,0,8,0,Sulawesi Barat,1559984
2020-06-07,0,0,0,Aceh,5247257
2020-06-07,0,3,0,Bengkulu,1999539
2020-06-07,0,0,0,Jambi,3493357
2020-06-07,0,0,0,Kalimantan Barat,5422814
2020-06-07,0,0,0,Nusa Tenggara Timur,5411321
2020-06-07,0,0,0,Riau,6074100
2020-06-07,0,0,0,Sumatera Utara,14874889
2020-06-08,0,0,0,Aceh,5247257
2020-06-08,0,1,0,Kepulauan Bangka Belitung,1379767
2020-06-08,0,0,0,Bengkulu,1999539
2020-06-08,0,0,0,Jambi,3493357
2020-06-08,0,3,0,Kalimantan Barat,5422814
2020-06-08,0,10,0,Kalimantan Utara,648407
2020-06-08,0,0,0,Maluku Utara,1307803
2020-06-08,0,0,0,Papua Barat,1140701
2020-06-08,0,6,0,Riau,6074100
2020-06-08,0,11,0,Sumatera Barat,5519245
2020-06-08,0,1,0,Sulawesi Tenggara,2635461
2020-06-08,0,1,0,Sulawesi Barat,1559984
2020-06-08,0,0,0,Sulawesi Tengah,2955567
2020-06-08,0,4,1,Gorontalo,1180651
2020-06-09,0,0,0,Aceh,5247257
2020-06-09,0,6,0,Bengkulu,1999539
2020-06-09,0,0,0,Jambi,3493357
2020-06-09,0,0,0,Kepulauan Riau,1929400
2020-06-09,0,0,0,Nusa Tenggara Timur,5411321
2020-06-09,0,1,0,Sulawesi Barat,1559984
2020-06-09,0,0,0,Sulawesi Tengah,2955567
2020-06-10,0,1,0,Bengkulu,1999539
2020-06-10,0,5,0,Kepulauan Riau,1929400
2020-06-10,0,3,0,Kalimantan Utara,648407
2020-06-10,0,0,0,Riau,6074100
2020-06-10,0,1,0,Sulawesi Tengah,2955567
2020-06-11,0,0,0,Aceh,5247257
2020-06-11,0,1,0,Bengkulu,1999539
2020-06-11,0,0,0,Jambi,3493357
2020-06-11,0,7,0,Kalimantan Barat,5422814
2020-06-11,0,2,0,Kalimantan Utara,648407
2020-06-11,0,0,0,Maluku,1847097
2020-06-11,0,0,0,Nusa Tenggara Timur,5411321
2020-06-11,0,1,0,Riau,6074100
2020-06-11,0,1,0,Sulawesi Tengah,2955567
2020-06-12,0,0,0,Aceh,5247257
2020-06-12,0,10,0,Kepulauan Riau,1929400
2020-06-12,0,0,0,Kalimantan Utara,648407
2020-06-12,0,1,0,Riau,6074100
2020-06-12,0,0,0,Sulawesi Tengah,2955567
2020-06-13,0,1,0,Aceh,5247257
2020-06-13,0,4,0,Kalimantan Barat,5422814
2020-06-13,0,2,0,Kalimantan Utara,648407
2020-06-13,0,0,0,Nusa Tenggara Timur,5411321
2020-06-13,0,4,0,Sulawesi Barat,1559984
2020-06-14,0,8,0,Gorontalo,1180651
2020-06-14,0,0,0,Jambi,3493357
2020-06-14,0,13,0,Kepulauan Riau,1929400
2020-06-14,0,0,0,Kalimantan Utara,648407
2020-06-14,0,0,0,Riau,6074100
2020-06-14,0,17,3,Kalimantan Tengah,2570289
2020-06-15,0,0,0,Aceh,5247257
2020-06-15,0,0,0,Kepulauan Bangka Belitung,1379767
2020-06-15,0,4,0,Bengkulu,1999539
2020-06-15,0,0,0,Jambi,3493357
